date,education
64183,C4+
64212,C4+
63944,C1-3
63942,C4+
63940,C1-3
59545,C1-3
59579,C1-3
59560,C1-3
59558,C4+
59556,12orGED
59553,C4+
59552,C1-3
59551,C4+
59549,C4+
59544,C1-3
59512,C1-3
59542,C4+
59534,C1-3
59387,C4+
59243,C4+
59235,C1-3
59234,C4+
59230,C4+
59267,C4+
59554,C4+
59390,C4+
63939,C4+
59482,C1-3
63934,C4+
63920,C4+
63911,C1-3
63898,C1-3
63888,C4+
63882,C1-3
61636,C1-3
59489,C4+
59469,C4+
59392,C1-3
59467,12orGED
59453,C4+
59450,C4+
59437,C4+
59436,C4+
59435,12orGED
59423,C1-3
59405,C4+
63389,C1-3
63417,12orGED
63422,C1-3
65005,C1-3
64825,C1-3
64821,C4+
64813,C4+
64812,C4+
64862,12orGED
64764,C4+
64718,12orGED
64872,C4+
64969,C4+
64798,C4+
65002,C4+
64992,C4+
64991,C1-3
64972,C4+
64959,12orGED
64879,C4+
64951,C4+
64947,C4+
64842,C4+
65006,12orGED
64914,C1-3
65167,12orGED
65052,C1-3
65039,C1-3
65025,C1-3
65185,12orGED
65181,9-11
65179,12orGED
65174,C4+
65170,C1-3
65160,C4+
65117,C4+
65154,C1-3
65100,12orGED
65145,C1-3
65135,12orGED
65125,C4+
65124,C1-3
65120,C4+
65118,C1-3
64946,C4+
64894,C1-3
63427,C4+
63284,C1-3
63612,C1-3
63438,C4+
63285,9-11
63335,C4+
63329,C4+
63304,C1-3
63301,C4+
63293,C4+
63343,C4+
63617,C4+
63283,C4+
63279,C1-3
63265,C1-3
63263,C1-3
63262,C1-3
63253,C1-3
63342,C4+
63428,C4+
63613,C4+
63629,C4+
64254,C4+
63445,C4+
64239,C4+
64231,C1-3
63550,C4+
63523,C4+
63491,C1-3
63471,12orGED
63469,C1-3
63449,C4+
63443,C1-3
63659,C4+
63440,C4+
63570,C4+
63594,C4+
63677,C1-3
63720,C1-3
63706,C4+
63690,12orGED
63680,C4+
59221,C4+
59215,C1-3
61209,C4+
59208,C1-3
59049,C4+
59076,C1-3
59064,C4+
59062,C1-3
59003,C4+
58960,C4+
59092,C4+
59185,C4+
59157,C1-3
59150,C1-3
59148,C1-3
59143,C1-3
59135,C4+
59119,C1-3
59107,C4+
59106,12orGED
59102,C4+
58764,C4+
58859,C1-3
58763,C4+
58754,C4+
58581,C4+
58715,C4+
58693,C1-3
58730,12orGED
58735,12orGED
58734,C1-3
58733,C4+
58732,C4+
58731,C1-3
58719,C4+
58709,12orGED
58589,C1-3
58614,C4+
58569,C4+
58567,C1-3
58558,C1-3
58584,C1-3
58606,C4+
58605,C4+
58595,C4+
58853,C4+
58850,C4+
58846,C1-3
61101,C1-3
60857,C1-3
61119,C4+
61118,C4+
61116,12orGED
61113,12orGED
61111,C4+
61110,C1-3
61102,C1-3
61091,C4+
58874,12orGED
61085,C4+
61083,C4+
61076,C4+
61122,C4+
61126,C1-3
61134,C4+
61175,C1-3
61215,C1-3
60049,C1-3
58880,C1-3
58841,C4+
58766,C4+
58828,C1-3
58825,C4+
58822,C4+
58813,C4+
58810,C1-3
58797,C4+
58776,12orGED
58769,C4+
58865,C1-3
58881,C4+
58937,C4+
58907,C4+
58930,C4+
58927,C1-3
58919,C1-3
58913,12orGED
58910,C4+
58893,C4+
58691,C4+
58687,C1-3
58627,C4+
59896,C4+
59866,C1-3
59858,C4+
59852,C4+
59843,C4+
59842,C1-3
59812,C1-3
59810,C4+
59802,C4+
59908,C4+
59878,C4+
60024,C1-3
60020,12orGED
60019,C4+
60017,C4+
60013,C4+
60012,C4+
59998,C4+
59975,C4+
59874,12orGED
59882,C1-3
59936,C4+
59344,C4+
59207,C4+
59204,C4+
59195,C4+
59265,C4+
59268,C4+
59385,C1-3
59312,C4+
59356,C4+
59323,C1-3
59624,C4+
59302,C4+
59287,C1-3
59286,C4+
59285,C1-3
59280,C4+
59275,C1-3
59605,C4+
59611,C4+
59941,C4+
59920,12orGED
58632,C1-3
58668,C1-3
59745,C4+
59713,C1-3
59740,12orGED
59738,C4+
59735,C4+
59717,C4+
59193,C1-3
58679,C4+
58663,C4+
59757,12orGED
58662,C4+
58661,C4+
58658,C4+
58657,C1-3
58656,C4+
58655,C1-3
58645,C4+
58641,C1-3
59753,C4+
59776,C4+
59918,C1-3
59653,C4+
59915,C1-3
59911,C4+
59791,C1-3
59655,C4+
59705,C4+
59704,C4+
59683,C4+
59680,C4+
59648,C1-3
59748,C4+
59645,12orGED
59642,C4+
59634,C1-3
59631,C4+
59629,C4+
59706,C4+
59710,C4+
59783,C1-3
49142,C4+
49205,C4+
49214,C4+
51723,C4+
55743,12orGED
55690,12orGED
55679,C4+
55673,C1-3
55739,12orGED
55761,12orGED
55758,C1-3
55671,C1-3
55621,C1-3
55605,C1-3
55629,12orGED
55634,C4+
55657,C1-3
51385,C4+
51326,C4+
51324,C4+
51322,C1-3
51314,12orGED
51533,C1-3
55693,C4+
55706,C4+
55709,12orGED
55882,C4+
55847,C4+
55818,C1-3
55844,C4+
55830,C4+
55833,C4+
55919,C4+
55876,C4+
55885,C4+
55888,C4+
55723,C4+
55906,C4+
55905,12orGED
55904,C4+
55894,C1-3
55534,C4+
55738,C4+
55731,C4+
55725,12orGED
51563,C1-3
51545,C4+
51512,C4+
52110,C4+
51982,C1-3
51977,C4+
51968,C1-3
51959,C4+
51957,C4+
51934,C1-3
51910,9-11
52121,C4+
52108,C4+
51990,C1-3
52107,C4+
52106,C4+
52105,C4+
52078,C1-3
52066,C4+
52060,12orGED
52053,12orGED
52039,C1-3
51987,C1-3
51992,C4+
51504,C4+
50984,C1-3
51501,C1-3
51494,C4+
51260,C1-3
51046,C4+
51099,1-8
51086,C4+
51059,C4+
50988,C4+
51108,C1-3
51995,C4+
51255,C1-3
51233,C4+
51228,C4+
51118,C4+
52027,C4+
52019,C1-3
52001,C4+
51998,12orGED
55861,C1-3
55860,C4+
54875,C4+
54426,C1-3
55428,C1-3
55502,C1-3
54525,C1-3
54512,12orGED
54500,C4+
54480,C4+
54457,C4+
54444,C1-3
54411,C4+
55322,12orGED
54408,C4+
54397,C4+
54396,C1-3
54541,C4+
54668,C4+
54646,C4+
54553,C4+
54611,C4+
55317,C4+
55330,C1-3
54223,C4+
43898,C1-3
43715,C4+
43700,12orGED
43695,C4+
43691,C1-3
43904,C4+
43963,C4+
43929,C4+
43915,C4+
43871,C4+
55334,C1-3
43855,C1-3
43840,C4+
43832,C4+
55444,C4+
55439,C4+
55429,C4+
55380,C1-3
55336,C4+
54559,C1-3
54217,C1-3
54896,C4+
54810,C4+
55174,C4+
54988,C4+
55250,12orGED
55180,C4+
55181,C4+
54765,C1-3
54818,C4+
54812,C4+
54803,C4+
55022,12orGED
54745,C4+
54739,C1-3
54736,C4+
54684,C4+
54849,C1-3
54930,12orGED
54864,C1-3
54902,C1-3
55000,C1-3
55037,C1-3
54199,C4+
54315,C1-3
54195,C1-3
54189,C4+
54185,12orGED
54357,C4+
54338,C4+
54333,C1-3
54328,C1-3
54319,C1-3
54296,C4+
55039,C4+
54291,12orGED
54683,C4+
55154,12orGED
55152,C4+
55149,C4+
55113,C1-3
55073,C1-3
55042,12orGED
51893,C4+
51709,C4+
43764,C4+
51684,12orGED
54095,C1-3
54084,C4+
54073,C1-3
53946,C4+
53942,C4+
53835,12orGED
53787,C1-3
53781,C1-3
53845,12orGED
53767,C4+
53757,C1-3
53729,C4+
53727,C4+
53922,12orGED
53917,12orGED
53916,C4+
53915,C4+
53907,C4+
53879,C4+
54058,C4+
54103,C4+
54147,C4+
53358,C4+
53318,C1-3
53295,C4+
53291,C4+
53271,C4+
53243,C4+
53420,C4+
53378,12orGED
53366,C4+
53345,12orGED
54168,12orGED
53696,C4+
53721,9-11
54044,12orGED
53993,C4+
53974,C1-3
54054,C1-3
54109,C4+
54170,C4+
52144,12orGED
52491,12orGED
52485,C4+
53146,C4+
53032,C4+
53021,C4+
53175,C4+
53216,12orGED
53210,12orGED
53191,C4+
53166,12orGED
53151,C1-3
53143,12orGED
52648,C4+
53135,C4+
52781,12orGED
52779,C4+
52907,C4+
52964,C1-3
52956,C1-3
52866,C1-3
52835,12orGED
53047,12orGED
52637,C1-3
52479,C4+
52569,C4+
52471,C4+
52412,C4+
52392,C4+
52382,C1-3
52633,C4+
52630,C1-3
52621,12orGED
52602,C4+
52377,C1-3
52254,C4+
52182,C4+
52180,C4+
52165,C4+
52155,C4+
52351,C4+
52334,C4+
52317,C4+
52263,C4+
53608,C1-3
53573,C4+
53562,C4+
49995,C4+
50283,C1-3
50225,C4+
50256,12orGED
50255,C4+
50251,C1-3
50241,C4+
50093,C1-3
50071,C4+
49982,C4+
50194,12orGED
49966,12orGED
49957,C4+
50006,C4+
49933,C4+
49931,12orGED
49921,C4+
49915,C1-3
49892,C1-3
50301,C4+
50138,C1-3
50002,C4+
51815,C4+
51676,12orGED
51666,C4+
51644,C4+
51858,12orGED
51854,12orGED
51832,C1-3
51829,12orGED
51827,C4+
51799,C4+
50139,12orGED
50957,C4+
50942,C4+
50158,C1-3
50157,C4+
50155,12orGED
50154,C4+
50145,C4+
50142,C1-3
49890,C1-3
50033,C4+
53486,C1-3
50566,C1-3
50386,C4+
50381,C4+
50377,C4+
50501,C4+
50663,C4+
50652,C4+
50646,12orGED
50616,C4+
50519,C1-3
50461,12orGED
50508,12orGED
50504,C4+
52126,12orGED
52139,C4+
53507,C1-3
53501,C1-3
53500,C1-3
53491,C4+
50491,9-11
50427,C4+
50057,C1-3
50741,C4+
50055,C1-3
50053,C4+
50038,C4+
50023,C4+
50337,C4+
50342,C1-3
50826,C1-3
50745,C4+
50721,C4+
50865,C4+
50713,C1-3
50677,C4+
50916,C4+
50912,C4+
50899,12orGED
50877,C4+
50873,C4+
50868,12orGED
43741,9-11
43779,C4+
49157,12orGED
42816,C4+
42482,C1-3
42470,C1-3
42467,C4+
42439,C4+
42426,C4+
42423,C1-3
42508,12orGED
42569,C4+
42565,C4+
42559,C4+
42558,C4+
42520,C4+
42417,C4+
42289,C4+
42332,C1-3
42317,C1-3
42299,C4+
42295,C1-3
42272,C4+
42491,C4+
42500,C4+
48463,C1-3
48352,C4+
48660,C1-3
48706,C1-3
48524,C4+
48350,C4+
48421,C4+
48366,C4+
48360,C4+
48359,C4+
48331,9-11
48468,C4+
48431,C4+
48324,C1-3
48318,C4+
48519,C1-3
48510,12orGED
48496,C4+
48489,C1-3
48437,C4+
42225,12orGED
42222,C4+
42209,C4+
42660,C4+
43001,C4+
43065,C4+
43049,C4+
43041,12orGED
43040,12orGED
43028,C4+
43004,C4+
43002,C4+
42705,C4+
43123,C4+
42681,C4+
42654,12orGED
42710,C4+
42622,C1-3
42708,12orGED
42857,C4+
42828,12orGED
42822,C4+
43082,C4+
43125,C4+
42208,C1-3
42964,12orGED
42403,C4+
42376,C1-3
42338,C4+
42368,C4+
42358,C4+
42349,C4+
42982,C4+
42969,C4+
42962,C1-3
42986,C4+
42955,C4+
42952,C4+
42941,C4+
42932,12orGED
42920,C4+
42915,12orGED
42908,C4+
42882,C1-3
48737,C4+
48755,C1-3
48756,C1-3
49567,C4+
49682,C4+
49739,C4+
49572,C4+
49857,C1-3
49842,12orGED
49800,C1-3
49784,12orGED
49754,C4+
49381,C4+
49609,C4+
49365,12orGED
49299,C4+
49293,C4+
49290,C4+
49280,C1-3
49566,C4+
49472,C1-3
49555,12orGED
49580,C4+
49630,C1-3
49527,12orGED
49001,C4+
49195,C4+
49193,C4+
48893,C4+
48851,C1-3
48839,C1-3
48814,C1-3
48950,C4+
49014,C4+
48997,C4+
49659,C1-3
48988,C4+
48908,C1-3
48937,C4+
49679,C4+
49678,C4+
49676,C1-3
49667,C4+
49664,C4+
49533,C4+
49526,C1-3
48777,9-11
47881,C4+
47791,12orGED
47782,C4+
47738,C1-3
47954,C4+
47941,12orGED
47932,C1-3
47903,12orGED
47892,C4+
48233,C1-3
47851,C1-3
48621,C4+
48612,C4+
48611,C4+
48581,C4+
48577,C1-3
48559,C4+
48550,C4+
48785,C1-3
47828,C4+
47960,C4+
49515,C4+
47990,C4+
49453,C4+
49429,C1-3
49412,12orGED
49402,C4+
48813,9-11
47735,C1-3
48011,12orGED
48000,C4+
47986,C4+
48089,C4+
47978,C4+
47977,12orGED
47973,C4+
47972,C1-3
47968,C4+
48036,C4+
48167,C4+
48130,C1-3
42821,C4+
42803,C4+
43805,C1-3
42758,C4+
45352,C4+
45344,C4+
45147,9-11
44981,C4+
45004,C4+
45000,C1-3
44996,C4+
44968,C1-3
44952,C4+
44931,C1-3
44924,C4+
45142,12orGED
45134,C1-3
45098,C1-3
45031,C4+
45077,12orGED
45076,C4+
45068,C1-3
45056,C1-3
45397,12orGED
45409,C4+
45305,C1-3
44547,C1-3
44346,9-11
44341,C1-3
44340,C4+
44487,C1-3
44598,C4+
44642,C4+
44612,C4+
44585,C1-3
44543,C4+
45178,C1-3
44921,C4+
44923,C1-3
45274,C4+
45266,C1-3
45225,C4+
45223,C1-3
45222,C4+
45218,12orGED
45046,C1-3
45038,C1-3
44324,C4+
44000,C4+
43352,C4+
43318,C4+
43317,9-11
43658,C1-3
44166,C4+
44192,C4+
44038,C1-3
44020,C1-3
44290,9-11
43385,C4+
44274,C4+
44271,C4+
44261,12orGED
44252,C4+
44196,C4+
44214,C4+
44004,C1-3
43739,C4+
43364,C1-3
43386,12orGED
43150,C4+
43583,C4+
43501,C1-3
43499,C1-3
43451,C1-3
43429,C1-3
43504,12orGED
43516,C1-3
43645,C1-3
43585,C4+
43564,C1-3
43345,C4+
43225,C4+
43241,C4+
43234,C4+
43213,C1-3
43192,C4+
43188,C1-3
43166,C1-3
43165,C1-3
44355,C1-3
44374,12orGED
44381,C1-3
41519,C1-3
41408,C4+
41404,C4+
41377,C1-3
41367,12orGED
41557,C4+
41556,C1-3
41534,C4+
41527,C4+
41511,C4+
41434,None
41471,C4+
41487,C1-3
41486,C4+
41474,C1-3
41776,C4+
41780,12orGED
42059,C4+
42049,12orGED
41460,C4+
41443,C4+
42068,C4+
41572,C4+
42200,C1-3
41669,C4+
41657,C4+
41636,C4+
41627,C1-3
41598,C4+
41593,C4+
41581,C4+
41676,C4+
41452,C4+
41747,9-11
41756,12orGED
41743,C4+
41732,C4+
41715,12orGED
41710,C4+
41708,C4+
41565,C4+
42044,C4+
42018,C4+
44458,C4+
44874,C1-3
44765,12orGED
44761,C4+
44738,12orGED
44728,C1-3
44723,C4+
44700,C4+
44809,12orGED
44816,C4+
44910,C4+
43143,C4+
44907,C4+
44894,C1-3
44869,C4+
44847,C1-3
44828,C1-3
44671,C4+
44408,C4+
44461,C4+
44797,C1-3
41919,C4+
42015,C4+
42117,C4+
42003,C4+
42064,C4+
42161,C4+
42195,C4+
42190,12orGED
42186,C1-3
42069,C4+
42144,C4+
41984,C4+
41937,C1-3
41852,C4+
41845,C4+
41825,C1-3
41819,C1-3
41787,C1-3
41974,C4+
41947,C4+
41946,C4+
65093,C4+
65072,C4+
38494,C1-3
22278,12orGED
22795,C4+
22766,C4+
22960,C1-3
22912,C4+
22909,C1-3
29499,C1-3
29497,C4+
29745,C1-3
29717,C4+
29716,12orGED
29707,C1-3
29701,C4+
29674,C4+
29656,C1-3
29479,C4+
29290,C4+
29264,C4+
29262,C4+
29257,C4+
22823,C1-3
22836,C1-3
22857,C1-3
23139,C1-3
22520,C4+
22481,C4+
22388,C4+
22454,C1-3
22452,C4+
22442,C4+
22755,C1-3
23089,C4+
23094,C1-3
22990,C4+
23062,C4+
23017,C4+
23014,12orGED
23249,C4+
23217,C4+
23209,12orGED
23184,C4+
23172,C1-3
29250,C1-3
29317,C4+
29240,C1-3
30003,C1-3
29865,C4+
29845,C4+
29823,12orGED
29803,C1-3
29798,12orGED
29905,C4+
29912,12orGED
30008,C4+
29995,C1-3
29876,C4+
29986,9-11
29934,C1-3
29166,C4+
28474,C4+
28425,C4+
28418,12orGED
28412,C4+
28411,C4+
29868,C4+
29899,C1-3
29214,12orGED
30063,C4+
29187,C4+
29448,12orGED
29433,C4+
29432,C1-3
29409,C1-3
29373,12orGED
29362,C1-3
30094,C1-3
30059,C1-3
30021,C4+
30050,C4+
30047,12orGED
30039,C4+
30036,C1-3
30030,C1-3
30164,C4+
30141,C1-3
30121,C1-3
22252,12orGED
22281,C4+
65076,C1-3
22293,12orGED
23692,C1-3
23691,C1-3
23667,C4+
23661,C4+
23656,1-8
23634,9-11
23511,C4+
23501,C4+
23344,C4+
23333,C1-3
23293,C4+
23289,9-11
23281,C4+
23435,12orGED
23482,C4+
23466,C4+
23402,C4+
23709,C4+
23714,C4+
23699,12orGED
23606,12orGED
23520,C4+
21265,C4+
21856,12orGED
21999,9-11
21990,C4+
21981,C4+
21932,C4+
21397,C4+
21283,None
21274,C1-3
21185,C1-3
23542,12orGED
21183,C4+
21303,C4+
21308,C1-3
22231,12orGED
22234,C4+
23577,C4+
23546,12orGED
23543,C1-3
23717,C4+
23979,12orGED
23982,C1-3
22675,C4+
22542,12orGED
22631,C4+
22632,C1-3
22645,C4+
22714,C4+
22709,C1-3
22703,C1-3
22683,C1-3
22532,12orGED
22567,C4+
22524,C4+
22351,C1-3
22350,C4+
22338,C4+
22329,C4+
22325,C4+
22299,C4+
22295,C1-3
22549,C4+
22582,C4+
23978,C4+
23742,9-11
23972,C4+
23951,C1-3
24176,C4+
24161,C4+
24122,12orGED
24097,C1-3
23786,C1-3
23782,C4+
23732,C1-3
22618,C4+
23877,C1-3
23872,C4+
23852,C4+
23848,9-11
23831,C4+
22235,C4+
22629,C1-3
22625,C4+
28395,12orGED
28495,C4+
28578,12orGED
28564,C1-3
30656,12orGED
25490,C4+
25489,12orGED
25615,C4+
25605,12orGED
25519,12orGED
25582,C4+
25562,C4+
25254,12orGED
25238,12orGED
25209,C4+
25182,C4+
25153,C4+
25149,C4+
25336,12orGED
25305,12orGED
25283,C4+
26015,C4+
26005,C1-3
30616,C4+
30618,C4+
30697,C1-3
30382,C4+
30255,C4+
30451,C4+
30448,C1-3
30426,12orGED
30422,C4+
30420,C4+
30407,12orGED
30401,12orGED
30372,C1-3
30758,C4+
30599,C1-3
30725,C1-3
30718,C1-3
30689,C4+
30786,12orGED
30775,C4+
30757,C4+
30761,C4+
26002,C1-3
26179,C4+
26140,C4+
24399,12orGED
24271,12orGED
24253,12orGED
24239,C1-3
24226,C4+
24225,12orGED
24303,12orGED
24312,C4+
24423,C4+
24398,C1-3
24289,C4+
24359,C1-3
24327,C4+
24641,C1-3
24942,12orGED
24940,C4+
24931,C4+
24921,C1-3
24981,C4+
24280,C1-3
24301,12orGED
26096,C4+
25817,12orGED
26073,C4+
25900,C4+
25702,C4+
25685,12orGED
25659,C4+
25798,C4+
25850,C4+
25834,C4+
25751,C1-3
24577,12orGED
25749,C4+
25121,C4+
24461,C4+
24455,C4+
24443,C1-3
24439,C4+
24490,C4+
24491,C1-3
30258,C4+
30304,C4+
30307,12orGED
29086,C1-3
28992,C4+
28964,12orGED
28955,C1-3
29019,C1-3
28930,C4+
28929,C4+
28910,C1-3
28907,C4+
29113,C1-3
28603,C1-3
29042,C4+
28623,C4+
28696,C4+
28691,C4+
28666,C4+
28633,12orGED
28624,C4+
28854,12orGED
29012,C4+
28263,C1-3
28799,C4+
28161,C4+
28556,12orGED
28552,C4+
28527,C4+
28504,C4+
28216,C4+
28210,C4+
28206,C4+
28178,C4+
28157,C4+
28265,C1-3
28150,C4+
28324,C4+
28363,C4+
28360,C1-3
28343,C4+
28249,C4+
28307,C1-3
28267,C4+
28811,C4+
28724,C1-3
30312,C4+
31043,C4+
31102,C4+
31109,12orGED
30990,C1-3
31021,12orGED
31018,C1-3
30999,C4+
30985,C1-3
31050,12orGED
30796,12orGED
31078,12orGED
30482,C4+
30478,C4+
30520,12orGED
30524,C4+
30593,C4+
30585,12orGED
30341,C4+
30320,C1-3
31073,C4+
31091,C4+
28785,12orGED
30827,12orGED
28781,12orGED
30907,12orGED
30906,C4+
30905,C4+
30895,C1-3
30880,C4+
30918,12orGED
30830,C1-3
30824,C4+
31097,C1-3
30815,C4+
30813,C4+
30810,C4+
30865,C4+
30856,C4+
30848,C1-3
30844,C1-3
31084,C4+
21869,C4+
21891,C1-3
21914,C1-3
40093,C4+
40576,12orGED
40876,C1-3
40877,C4+
41214,C4+
41203,C4+
41185,C4+
41126,C4+
41221,C1-3
41097,C4+
41294,C4+
41332,C4+
41301,C4+
41266,C4+
41261,C4+
41085,9-11
40929,C4+
40964,12orGED
40960,C1-3
40952,9-11
40616,C4+
40555,C4+
40549,C4+
40721,C4+
37994,C4+
37993,C4+
37941,C4+
40768,C4+
40758,C4+
40746,C4+
40744,C4+
40743,C4+
40714,12orGED
40787,C1-3
40704,C4+
40775,C4+
40844,C1-3
40832,12orGED
40784,C1-3
40801,12orGED
40799,C4+
40795,C1-3
40940,C4+
40939,C4+
40973,C4+
39509,C4+
39436,C4+
39489,12orGED
39433,C1-3
39407,C1-3
39392,C1-3
39625,C4+
39494,C1-3
39564,C1-3
39504,12orGED
39442,C4+
39501,C4+
40296,C4+
40261,C4+
40370,C1-3
40455,C1-3
40450,C4+
40433,C4+
40416,C4+
39438,C4+
39465,12orGED
40901,12orGED
39766,C1-3
40888,C4+
40971,C4+
41082,C1-3
41072,C4+
41062,C4+
41061,C4+
41028,C1-3
41025,C1-3
39760,C1-3
39889,12orGED
39725,C4+
39718,C4+
39680,C1-3
39669,C1-3
39820,C1-3
39954,C1-3
39939,C1-3
39902,C4+
37998,12orGED
37985,C4+
37921,C4+
39052,C4+
38908,C4+
38906,C4+
38937,C4+
38903,C1-3
38851,C4+
39068,C4+
39061,C4+
39060,12orGED
38963,C4+
38907,C1-3
39008,C4+
38317,C4+
38300,C4+
37547,C1-3
37525,C1-3
37488,C4+
37570,C4+
37740,C4+
38910,C4+
39121,C4+
37662,12orGED
39365,12orGED
38487,C1-3
38451,C4+
38835,C4+
38844,C1-3
39204,C1-3
39196,C4+
39273,C4+
39370,C4+
39364,C4+
39290,12orGED
39362,12orGED
39344,C1-3
39341,C4+
39333,C4+
39329,C4+
39326,C4+
39325,12orGED
39310,C1-3
37723,12orGED
37300,12orGED
37881,C4+
37877,C4+
38275,C1-3
38257,C1-3
38244,C4+
38243,C4+
38239,12orGED
38229,C1-3
38182,12orGED
37835,C4+
37869,C4+
38292,C4+
37861,C4+
37857,C4+
37831,C4+
37920,C4+
37824,C4+
37794,C4+
37789,C4+
37785,12orGED
38278,12orGED
38166,C4+
37293,C1-3
37334,C4+
37289,C4+
37209,C4+
37203,12orGED
37435,C1-3
37421,C1-3
37399,12orGED
37380,C4+
37371,C1-3
37333,C4+
38038,12orGED
37328,C1-3
38086,C4+
38133,12orGED
38113,12orGED
38098,C1-3
38074,C1-3
38067,C4+
38041,12orGED
40034,C4+
40092,C4+
21923,C1-3
40006,C4+
36273,C4+
36256,C4+
36225,1-8
36224,C4+
36217,C4+
36104,12orGED
35973,C4+
35940,C4+
35939,C1-3
35911,12orGED
35899,C1-3
35892,C1-3
35878,C4+
36085,C4+
36069,C4+
36022,12orGED
35997,C1-3
36332,12orGED
36512,C4+
36320,C4+
36325,C4+
36117,C4+
37058,C4+
36717,C1-3
36713,12orGED
36918,C4+
37107,C4+
37084,C4+
37056,C4+
37162,C4+
37147,C4+
36942,C4+
36121,C4+
36936,12orGED
37022,C4+
37013,12orGED
36611,12orGED
36183,C4+
36180,12orGED
36156,C4+
36154,C4+
36526,12orGED
36519,C4+
36533,12orGED
22039,C4+
21550,C1-3
21527,C4+
22109,C1-3
22100,C4+
22096,C4+
22089,C4+
22074,C4+
22068,C1-3
22114,C4+
21562,C4+
22118,C1-3
22224,C1-3
22204,C1-3
22174,C4+
22160,C4+
22155,C4+
22134,C1-3
22125,C4+
21558,C1-3
21612,C4+
36482,C1-3
36472,C1-3
36599,C4+
36537,C1-3
36546,9-11
36378,12orGED
36377,C1-3
36360,C1-3
36416,12orGED
36448,12orGED
36466,C1-3
21423,C1-3
36428,C4+
36425,C4+
21712,C4+
21698,C4+
21660,C4+
21632,C4+
21622,C1-3
21445,C1-3
36731,C1-3
36771,C4+
36740,C1-3
35636,C1-3
35163,12orGED
35357,C1-3
35692,C1-3
35688,C4+
35667,C4+
35653,C1-3
35648,C1-3
35641,C1-3
35631,C1-3
35203,C1-3
35627,C4+
35625,C4+
35717,C4+
35859,12orGED
35792,12orGED
35758,C4+
35756,C4+
35468,C4+
35155,C4+
35209,C1-3
35418,12orGED
40134,C1-3
40225,C1-3
40207,C1-3
40189,C4+
40167,C4+
40154,C4+
40142,C1-3
40139,C4+
40138,C4+
35283,C4+
35132,C1-3
35263,12orGED
35262,C4+
35256,12orGED
35291,C4+
35299,12orGED
35347,C4+
35333,C1-3
35133,C4+
35444,C1-3
35394,C4+
36621,C1-3
34905,C1-3
35033,9-11
34790,C1-3
34810,C4+
34802,C4+
34779,C4+
34772,C4+
34906,C4+
34918,C1-3
34893,12orGED
35027,C1-3
34853,C4+
35867,12orGED
36834,C4+
36898,C4+
36853,C1-3
36772,C1-3
36661,C1-3
36658,C4+
35043,C1-3
35055,C4+
35593,C4+
34575,C1-3
35552,12orGED
35549,C4+
35541,C4+
35529,C1-3
35520,C4+
34612,12orGED
34605,C1-3
34586,C4+
34735,C4+
34987,12orGED
34730,C4+
34702,C4+
34510,12orGED
34547,C4+
34525,C4+
34521,C4+
34483,C1-3
34502,12orGED
24891,C4+
24975,9-11
25081,12orGED
62862,C4+
62481,C1-3
62476,12orGED
62472,C4+
62510,C4+
62468,C4+
62452,C1-3
62448,C1-3
62445,12orGED
62443,C4+
62442,12orGED
62507,C4+
62514,C4+
62593,C4+
62592,C4+
62587,C4+
62584,C4+
62583,12orGED
62577,C4+
62573,C1-3
62483,C4+
62489,C4+
62501,C4+
62715,C4+
62611,C1-3
62609,C1-3
62605,12orGED
62676,C4+
62677,C4+
62798,C1-3
62771,12orGED
62725,C4+
62700,12orGED
62503,C4+
62697,12orGED
62688,C1-3
62683,C1-3
62601,C4+
62597,12orGED
62595,12orGED
62474,C4+
62504,C4+
62572,12orGED
62568,C4+
62567,C4+
62996,C1-3
63194,C4+
63150,C4+
63147,C1-3
63143,C1-3
63142,C4+
63140,C4+
63138,12orGED
63128,C4+
62995,C4+
63225,C4+
62991,C4+
62884,C4+
62879,C4+
62876,12orGED
62875,C4+
62873,12orGED
62871,C4+
62867,C4+
63216,12orGED
63102,C4+
62556,C4+
63093,C4+
62548,C1-3
62539,C4+
62535,C4+
62525,C1-3
62524,12orGED
62519,12orGED
62812,C4+
61641,C4+
63092,C4+
63004,C1-3
63086,C1-3
63072,C4+
63070,C1-3
63027,9-11
63024,C4+
63021,C4+
63016,C4+
63006,C1-3
62613,C4+
62620,C1-3
62624,C4+
56290,C4+
56616,C1-3
56612,C4+
56600,C4+
56281,C4+
56279,C4+
56277,C4+
56275,C1-3
56298,12orGED
56288,C1-3
57126,C4+
56242,12orGED
56238,C1-3
56237,C1-3
56266,C1-3
56257,C4+
56255,C4+
56249,C4+
56447,C4+
57112,C1-3
57131,C4+
56474,C1-3
57051,C1-3
57095,9-11
57078,C1-3
57071,C4+
57070,C1-3
57061,C4+
57108,12orGED
57058,C4+
57056,C1-3
57047,C4+
57143,C1-3
57036,C4+
57233,C4+
57219,C4+
57212,C4+
57204,12orGED
57192,C4+
57185,12orGED
57150,C4+
56490,C4+
56452,C4+
62629,C4+
56370,C1-3
56393,C1-3
56391,C4+
56390,C4+
56387,C1-3
56382,12orGED
56337,C1-3
56381,C4+
56371,C4+
56362,C4+
56398,C4+
62816,9-11
62670,C1-3
62666,C4+
62665,C1-3
62660,C4+
62643,C4+
62639,C4+
62634,12orGED
56395,C4+
56414,C4+
56449,C4+
