date,Age
56631,7
56563,7
56630,8
56629,13
56580,1
56557,8
56558,7
12157,9
56560,10
56561,6
56562,6
56564,10
56574,7
56565,8
56566,11
56567,1
56568,3
56569,7
12156,1
56571,10
56572,12
12155,9
56701,6
56700,7
56676,3
56405,3
56407,4
56397,11
12189,1
56399,4
56400,8
56401,7
56402,7
56403,5
56404,6
56406,4
56394,10
56527,7
56529,7
56723,7
56654,5
56656,8
56657,12
12138,10
12137,7
12136,9
56396,9
12191,6
56675,4
56409,11
56424,9
56425,5
56426,3
56427,8
12182,6
12181,11
56428,5
56429,10
12180,2
56408,8
12192,7
12188,9
12190,6
12197,9
12196,7
56388,10
56389,8
12194,4
12193,7
56392,8
12135,12
56659,7
56660,11
56644,7
56635,6
56636,4
56637,11
56638,10
56639,9
56640,7
56641,8
56642,2
56643,5
56645,1
56661,11
12141,1
56646,7
56647,3
56648,4
56649,10
56650,9
12140,7
56673,3
56674,7
56634,4
56633,7
12142,9
56632,1
12134,11
56662,7
56663,10
12133,2
56665,9
56666,7
12132,8
56667,9
56668,10
56669,7
56670,5
12131,9
56671,8
56672,11
12139,7
56653,7
56530,6
56652,8
12143,8
56544,5
56547,5
12183,4
60455,8
60447,10
60448,8
60449,8
60450,8
10881,6
10880,11
60453,10
60454,6
10879,8
60456,4
60445,6
60457,5
60458,3
10878,8
60460,9
60461,5
60462,10
10877,4
60464,8
60442,7
60446,10
10882,2
60440,8
10898,12
60380,2
60381,8
60382,13
60383,8
60384,3
10900,6
60385,2
10899,8
60387,4
60388,6
60443,12
10897,8
60389,4
60390,8
60391,8
10896,10
60416,6
60417,7
60418,9
60419,5
60441,4
10886,1
56548,7
60312,6
60302,7
60304,8
60305,6
60306,10
60307,4
60308,9
60309,8
60310,11
60311,7
10925,9
60371,7
60313,5
60314,8
60315,12
60316,9
60317,4
10924,10
60318,3
10923,4
60319,8
58443,13
10903,9
60420,5
60429,5
60421,4
60422,4
60423,7
60424,6
60425,4
10889,2
60426,10
10888,5
10887,5
10883,10
10884,8
10885,8
60431,9
60432,10
60433,12
60434,7
60435,4
60436,11
60437,9
60438,7
10901,5
60378,7
60377,12
56605,10
56622,10
12144,9
56623,5
56624,10
56625,11
56626,8
56627,4
56607,8
56606,8
56592,6
56621,9
56583,6
56584,10
56585,10
56586,3
56587,8
56588,10
56589,5
12151,7
56590,7
12145,1
56620,6
60376,10
56609,4
56549,2
56550,4
12158,7
56551,8
56579,8
56581,8
56628,6
12152,8
56608,7
56610,6
12146,11
56611,4
12149,8
56613,8
12148,4
56615,9
12147,10
56617,6
56618,7
56619,5
56591,6
56593,7
56604,6
60412,7
60404,4
60405,7
10890,5
60406,3
60407,7
60408,11
60409,6
60410,8
60411,9
60413,10
56594,8
60414,10
60415,6
60394,8
60392,11
60372,8
10895,4
60374,5
10902,8
60375,5
60403,7
60402,10
10891,4
60401,10
56595,7
56596,4
56597,10
56598,10
56599,9
12150,9
56601,9
56602,6
56603,7
11479,5
58442,4
11478,3
60393,3
60395,11
10894,8
60397,9
60398,7
10893,6
10892,6
56423,9
56421,11
60321,8
12088,6
56969,7
56970,6
56971,7
56972,9
56973,5
56974,9
56950,8
56949,6
56948,5
56926,4
12083,8
56927,1
12090,11
56929,10
56930,12
12089,5
56931,7
56932,10
56933,7
56934,7
12082,6
12084,9
56947,10
56953,6
12048,7
57096,6
57097,5
57026,11
57025,9
57024,3
12080,10
56951,8
12085,8
56954,3
56965,1
56955,3
56956,8
56957,5
56958,8
56959,7
56960,6
56962,4
56963,7
56964,10
56936,6
56937,7
56986,3
57022,8
12074,4
57016,10
12073,6
57017,7
12072,3
12071,5
57020,9
57021,7
12070,2
57023,3
57013,5
57004,7
57003,5
57002,4
56990,2
56979,6
56981,7
56982,4
56983,7
56984,7
57014,9
57012,8
56939,3
56977,10
56940,7
12087,3
56941,11
56942,11
56943,9
56944,5
12086,7
56946,8
12081,6
12069,9
57011,2
56978,6
57005,9
57006,7
57007,8
57008,12
12078,11
12077,8
57010,10
12075,6
57094,5
57093,12
57092,3
57037,10
57029,9
12065,7
57031,10
57032,7
57033,9
57034,8
57035,8
12064,3
12063,8
57038,9
12067,6
12062,1
57039,4
57040,4
57041,5
57042,6
57043,6
57044,6
57045,7
12061,7
12066,11
12060,4
57091,2
57063,9
57055,10
12057,6
57057,6
12056,4
57059,10
12055,6
57060,2
12054,6
57062,8
57064,8
56925,11
57066,7
57067,10
57068,11
57069,7
12052,9
12051,9
57072,12
57050,10
57048,9
57046,2
57073,4
57074,2
57080,3
57121,10
57102,8
57101,9
57100,8
57086,6
57077,10
12050,4
12049,10
57079,8
57081,7
57075,9
57082,1
57083,7
57084,9
57085,8
57087,7
57098,8
57088,11
57089,6
57090,3
12040,8
57120,9
57119,13
12041,1
57076,3
57103,3
12047,3
57105,4
57106,12
57107,8
12045,7
12044,5
57109,6
57110,6
57111,12
12043,7
12042,5
57113,8
57114,7
57115,5
57116,4
57117,12
57118,10
56985,6
56987,8
12184,10
12203,8
56503,8
12179,10
56432,3
56431,8
56384,5
56363,9
56364,9
56365,10
12204,11
56366,8
56501,5
56367,9
56368,10
12202,10
56369,3
12201,5
12200,3
56372,6
56373,5
56374,6
56502,9
56500,9
56376,10
56489,10
12166,9
56505,7
56493,11
56483,10
56484,7
56485,4
56486,6
56487,3
56488,9
12169,8
56499,8
56491,5
56492,11
12168,8
56504,10
56495,10
56496,8
12167,6
56497,6
56498,6
56375,6
56377,8
56988,10
56386,8
12205,5
56353,3
56354,6
56355,9
56356,2
56357,5
56383,13
56385,4
56430,6
56410,1
56351,5
56411,9
56412,13
56413,3
12187,6
56417,10
56418,7
12186,6
12185,8
56419,9
56352,11
56350,13
56378,7
12206,8
56379,12
56380,8
12199,6
12198,8
56361,3
56360,12
56359,13
56347,7
56338,6
56339,7
56349,13
56340,6
56341,10
56342,9
56343,7
56344,9
56345,5
56346,8
56348,13
56358,6
56506,5
56526,10
56525,3
12172,8
56465,12
56466,4
56467,3
56468,9
56469,6
56470,8
56471,10
56472,6
56473,7
56475,7
56463,4
12171,2
56476,5
56477,7
12170,5
56478,11
56457,7
12173,8
56528,7
56455,3
56464,2
56462,10
56524,7
56997,5
56989,4
56991,10
57001,7
56992,5
56993,4
56994,5
56995,9
12079,8
56996,7
56998,11
56461,3
56999,8
57000,9
56726,9
56724,11
12207,7
56456,11
56458,5
56459,9
56460,6
56433,8
56434,9
56435,8
56514,6
12165,8
56507,4
56508,7
56509,8
56510,11
56511,8
56512,5
56513,8
12164,5
56515,13
12178,7
56516,6
56517,7
56518,9
56519,4
56520,10
56521,5
12163,5
12162,10
56523,3
56482,8
56481,2
56480,9
56479,6
56436,3
56437,3
12177,11
56438,10
56439,4
56440,8
56441,7
56443,5
56444,9
56445,7
56446,8
12176,5
56448,5
12175,7
56450,5
56451,9
12174,6
56453,8
56454,7
60320,6
60322,7
57053,8
60204,8
59949,12
10984,4
59950,6
59951,4
59952,13
60079,9
60081,3
60277,11
60202,3
10937,2
59947,9
60205,6
60206,8
60207,6
10936,11
60208,10
60209,13
60210,4
60211,9
60212,7
59948,4
59946,10
60214,7
59934,12
59977,13
59978,6
59979,2
59956,8
59955,7
59954,13
59942,12
59932,4
59933,5
59935,11
59945,11
10986,10
59937,10
59938,11
59939,6
59940,9
10985,6
59943,6
59953,10
59944,6
10935,6
60215,5
60260,7
10938,10
60191,9
60192,11
10940,2
60193,8
60194,8
60195,8
10939,9
60196,11
60197,10
60199,11
60189,9
60225,8
60226,4
60227,8
60228,6
10931,6
60255,9
60256,7
60257,9
60258,13
60190,8
60188,9
60216,12
60201,1
60217,8
60218,4
60219,2
10934,13
60221,3
60222,11
60223,8
60224,12
60203,13
60082,4
60187,12
60200,5
60179,7
60180,4
60181,10
60182,11
10941,4
60184,7
60185,11
60186,9
59976,11
10983,8
59974,11
59917,7
10995,2
59912,9
59913,6
10994,10
10993,8
59914,9
10991,2
59916,7
10990,9
10989,8
10996,11
10988,3
59919,2
10987,6
59921,6
59922,8
59923,10
59924,9
59925,6
59926,10
59910,13
59929,11
59973,8
10973,4
60040,8
60041,11
60042,10
60043,10
60044,8
60045,2
60047,6
10971,7
60048,12
60050,10
59981,6
10972,7
60051,7
60052,3
60053,8
60054,4
60055,7
60056,8
59983,3
59982,7
59927,9
59909,9
10997,5
59962,7
59928,9
59930,9
59980,7
59931,13
59957,4
59958,4
59959,12
59960,8
59961,9
59963,5
59907,8
59964,4
59965,6
59966,8
59967,7
59968,12
59969,9
59970,1
59971,10
59972,2
59905,2
59904,7
59903,5
59902,12
59893,9
59884,10
59885,8
59886,10
59887,11
59888,10
59889,9
59890,9
59891,4
10999,7
59892,9
59894,2
59906,11
59895,9
59897,7
59898,7
59899,1
59900,4
59901,5
60259,9
60261,8
60038,11
10953,11
60174,5
60153,3
60152,8
60151,9
60139,7
10955,12
60130,8
60131,6
60133,10
60135,8
60172,11
10952,4
60137,5
60138,7
10951,6
60140,7
60150,7
60141,8
10949,4
60144,4
60173,8
60171,7
60146,5
60161,10
60175,5
60129,6
60154,6
60155,9
60156,7
60157,5
60158,1
60159,6
60160,4
60162,6
10943,4
60163,5
60164,4
60165,8
60166,6
10946,7
10945,7
60168,5
60169,11
10944,3
60145,10
10948,8
60262,6
10679,8
61183,10
61184,9
61185,6
61186,6
61187,5
10671,10
61167,5
61164,5
61240,12
61141,6
61181,11
10682,10
61143,6
10681,8
61145,11
61146,11
61147,6
61148,11
61149,11
61150,9
61182,9
10672,10
10947,3
10676,9
60147,9
60148,6
60149,7
60662,4
10824,7
10823,8
61166,5
10678,7
10677,6
10675,4
10673,10
61170,5
61171,13
61172,9
61173,8
61174,9
10674,4
61176,9
61177,8
61178,7
10956,11
10957,5
60103,6
60244,6
60235,9
60236,6
60237,2
60238,12
60240,9
60251,7
60241,8
60242,8
60243,8
60245,11
60233,9
60246,8
60247,4
60248,10
10933,1
60250,5
60178,9
10942,4
60176,7
60127,7
60234,5
60232,10
10964,11
60272,6
60263,13
60264,9
60265,11
60266,7
60267,7
10930,12
60269,8
60270,7
60271,7
60273,8
60231,10
60274,5
60275,5
60276,6
10932,6
60253,9
60252,8
60239,8
60229,10
60230,13
60107,10
60108,7
10962,5
60092,4
60083,5
60084,7
60085,1
60086,5
60087,8
60088,8
60089,12
60090,9
60091,6
10966,7
60109,8
60104,13
60095,8
10965,11
60097,11
60098,9
60099,4
60100,9
60101,4
60102,13
60093,4
60105,2
10963,3
60106,8
60110,9
60111,10
60112,8
60113,7
10961,7
60114,8
60115,8
60116,5
60117,9
60118,11
60119,8
10960,5
60121,8
10959,4
60122,9
10958,4
60123,12
60124,11
60125,5
60039,6
60037,12
60323,2
60585,5
60577,8
10846,8
10845,11
60580,4
60581,4
60582,9
10844,7
60584,3
10843,7
60586,5
10847,7
10842,12
60588,8
60589,7
10841,8
60614,5
60615,7
60616,4
60617,10
60643,3
60576,6
60574,9
60645,6
60611,5
10837,4
60604,1
60605,9
10836,8
10835,8
60608,9
60609,5
10834,8
60610,5
60612,7
60573,9
60613,3
60593,9
60591,9
60468,5
10840,9
60569,6
60570,8
60571,3
60572,2
60644,10
60646,3
60567,9
60639,8
60620,6
10833,12
60622,6
60623,9
60624,8
60625,9
60626,11
60627,8
60630,8
10831,7
60618,7
60631,7
60632,6
60633,8
60634,4
60635,6
60636,3
10830,5
60637,5
10829,3
60619,3
60628,7
60647,6
60654,7
60648,11
10828,9
10827,7
60649,4
60650,6
10826,6
60651,6
60652,7
60653,2
60655,6
60640,4
60656,10
60657,4
60658,7
60659,5
60660,4
10825,8
60661,4
60642,11
60641,5
60602,8
60601,5
60600,2
10910,7
60297,11
60298,5
60299,8
60324,8
60325,7
60326,6
60327,11
60350,10
10911,9
10909,4
10926,8
10908,12
60354,4
10907,5
10906,10
60356,5
60357,7
60358,7
60359,9
60360,9
60296,10
60295,4
10838,10
60285,7
60303,7
60301,8
60370,8
60300,7
60280,5
60281,7
60282,9
60283,7
60284,10
10928,8
60294,10
60286,6
60287,5
10927,10
60288,10
60289,12
60290,7
60291,3
60292,6
60293,8
60361,1
60362,13
60363,5
60465,10
60340,12
10919,4
60342,10
10918,6
60343,8
60344,10
10917,3
10916,13
10915,8
10876,10
60364,6
60467,5
60592,5
10839,13
60594,8
60595,7
60596,4
60597,1
60598,10
60599,5
60339,2
10914,7
10920,5
60336,9
10905,8
60365,6
60366,6
60367,3
60368,10
10904,4
60349,9
60348,6
10913,4
60337,5
60328,7
60329,9
10922,8
60331,8
60332,11
60333,10
10921,9
60334,9
60335,7
60568,10
60566,7
60036,9
60032,8
10976,8
60025,11
60026,3
60027,11
10975,5
60028,13
60029,4
60030,5
60031,3
60010,9
60022,3
60008,7
60080,6
60007,7
59984,9
59985,8
59986,10
59987,4
59988,10
59989,7
60023,8
60021,11
59991,8
60278,6
10859,10
10858,13
60535,6
60536,8
10857,7
60538,4
60539,7
60279,11
10929,2
60009,6
10977,4
60011,7
10981,6
10980,8
60014,6
60015,8
60016,11
10979,8
60018,4
10978,5
59990,8
59992,8
60518,8
60072,6
60066,9
10969,3
60067,10
60068,12
60069,9
60070,6
10968,10
10967,13
60071,10
60073,9
60065,3
60074,9
60075,8
60076,6
60077,8
60078,6
60059,7
60058,6
60057,9
60046,9
10970,9
60064,13
59993,7
60003,11
59994,10
59995,6
59996,7
59997,3
10982,11
59999,6
60000,8
60001,8
60002,4
60004,8
60063,6
60005,6
60006,9
60033,5
60034,8
60035,8
10974,3
60060,11
60061,6
60062,6
60532,10
60531,10
10860,10
10873,7
60492,5
10871,10
60478,7
60469,7
10875,10
60471,7
60472,11
10874,6
60473,6
60475,1
10866,9
60476,5
60477,9
60479,7
60490,2
60480,2
60481,11
60482,7
60483,4
60484,8
60493,4
60515,4
60540,6
60503,7
60494,8
60495,7
60496,11
10870,9
60498,8
60499,8
60500,10
60501,12
60502,4
10869,5
60514,11
60505,8
60506,7
10868,7
60508,10
60509,5
60510,12
60511,8
10867,9
60513,5
60485,7
10872,11
60487,7
60521,8
60561,6
60562,8
60563,10
60564,7
10849,9
10856,5
60542,7
60541,3
10862,5
60522,5
60488,7
10864,12
10863,8
60524,12
60525,3
60526,9
60527,10
60528,6
60529,8
10861,9
10850,9
10851,5
60558,8
60557,7
60489,8
60517,9
10865,4
10848,9
60520,10
10855,6
60544,5
60545,10
10854,5
10853,6
60548,12
60549,8
60550,7
60551,6
60552,10
60553,7
60554,8
60555,9
10852,5
57054,6
12058,9
58383,12
12354,8
56175,8
56176,8
56177,6
12378,8
12377,7
12376,3
12357,3
12356,8
12355,3
56203,3
12380,10
12338,9
56205,8
12337,10
12336,9
12335,11
56206,8
12334,9
12333,10
12332,8
12379,8
56174,8
56207,5
12387,6
12359,9
56188,9
12358,8
56180,9
12375,6
12390,6
56178,11
56166,6
12388,6
56167,7
12381,6
56168,8
56169,9
56170,10
56171,9
12386,9
12385,13
12384,8
12383,8
12382,7
12331,13
56208,12
12435,8
56201,9
12342,8
56193,7
56194,9
12345,8
56196,7
56198,8
12343,11
56199,5
56200,9
56202,11
12347,7
12389,5
12391,9
57122,11
12442,9
12441,10
12440,7
12439,4
12437,9
56131,5
12346,6
12348,5
56209,11
12339,9
12330,9
12329,9
56211,13
56212,10
12326,9
12325,9
56213,10
12324,10
56215,5
12340,7
56191,4
12341,10
56192,8
12353,7
12352,7
12351,7
56189,6
56190,7
12350,7
12349,7
56187,10
12360,6
12361,9
11797,7
11802,10
11801,7
58160,10
11800,5
11799,9
58161,11
58162,4
58163,4
11798,6
11796,7
58158,7
58165,9
11795,7
58166,11
58167,6
58168,6
11794,5
11793,4
58169,7
58170,8
11803,10
11823,5
12362,9
11845,3
58125,8
58126,9
11850,9
11849,9
11848,4
11847,9
58127,11
11841,5
58128,12
11844,9
58172,8
58129,6
11843,13
58130,3
11842,5
58131,9
58132,9
58133,6
58145,12
58147,6
58171,9
11804,4
11805,8
12370,4
57125,10
57123,13
10613,5
12374,9
56181,11
12373,10
56182,3
12372,5
12371,6
12369,8
58156,13
12368,9
56183,7
12367,7
56184,3
56185,11
12366,6
12365,6
12364,9
12363,8
11806,7
58153,9
58152,5
11807,6
11814,11
11822,10
11821,7
11820,3
11819,4
11818,9
11817,4
11816,11
11815,10
58149,9
58150,10
58151,12
58155,7
11813,11
11812,10
11811,8
11810,6
11809,4
11808,9
12436,9
56132,9
58123,8
12260,10
12234,8
56301,5
56289,9
12247,3
12322,9
12248,8
56273,8
12261,13
56274,5
12259,6
56300,8
12258,10
56276,6
12257,5
56278,7
12256,9
56280,5
12255,4
56282,6
56283,10
12235,3
56299,8
56285,9
56293,9
12323,12
56217,11
56287,13
12246,9
12245,9
12244,9
56291,3
56292,3
12243,9
56294,8
12236,5
56295,5
12242,11
56296,5
56297,6
12241,5
12240,4
12239,9
12238,7
12237,2
56284,11
56286,3
56133,7
12216,2
12208,11
56327,8
56328,7
56329,9
56330,6
56331,9
56332,7
56333,1
12215,4
56314,10
56324,6
12225,6
56304,6
12230,6
12229,9
12228,8
12227,8
56305,9
56306,9
56307,8
56325,10
56323,6
12254,6
12214,3
12253,10
12252,7
12251,5
12250,5
12249,5
12232,7
56302,5
56303,2
12231,11
43925,5
56322,8
56315,6
56316,8
56317,9
56318,5
12212,13
56319,7
12211,7
56321,8
12209,10
56216,9
12414,6
56154,8
12447,5
12452,3
56120,8
56121,3
56122,10
56123,11
12451,4
12449,5
56124,6
12448,2
56125,6
56119,3
12446,9
12445,12
12444,8
56126,9
56127,10
56128,9
12425,10
12424,6
56140,12
12453,6
12454,6
12415,9
12429,5
56134,4
12434,1
12433,6
56135,11
56136,11
56137,6
12432,6
12431,8
12430,5
12428,6
56118,4
56139,6
12427,9
12426,13
56130,8
56129,6
56165,10
12443,8
12455,7
56117,8
12423,8
12408,5
12407,8
12419,9
56148,10
56141,7
12422,8
56142,6
56143,3
56144,12
12421,9
56146,13
12420,9
56147,8
56157,9
12418,12
12413,8
12417,9
56149,4
56150,9
56151,5
12416,10
56152,6
56153,11
12411,3
12410,2
12409,8
12392,8
12406,11
56158,8
12404,4
56159,10
56160,10
56161,4
56162,10
12403,9
56163,6
12402,8
12401,7
56164,4
12400,5
12399,11
12398,7
12397,2
12396,2
12395,5
12394,10
58124,6
58122,9
12226,11
58101,9
11875,10
58095,5
11874,5
58097,4
11869,6
58098,3
11873,3
58099,9
58100,8
58102,5
58093,11
11872,13
11871,9
58103,6
11870,8
58040,9
58039,11
58038,9
57984,12
57960,5
58094,9
11876,8
57962,8
58118,6
58114,9
58115,5
11863,5
11861,3
11860,9
11859,5
11858,9
58117,9
11857,6
11856,10
58092,10
58119,6
58120,8
58104,12
11867,10
11868,10
58096,6
11878,4
58091,8
11877,5
11903,4
57963,6
57985,8
57956,1
57936,11
57937,5
57938,13
57939,10
57940,5
57941,7
57942,10
57943,8
57945,7
57946,8
57934,1
57947,5
11904,11
57949,9
57950,7
57951,6
57952,10
57953,9
57954,9
57955,10
57935,1
11905,8
57964,6
57974,11
57965,10
57966,6
57967,6
57968,5
57969,8
57970,12
57971,8
11902,3
57973,7
57975,7
57957,7
57976,7
57977,12
57978,8
57979,9
57980,8
11901,9
57982,1
57959,12
57958,2
11864,4
58113,8
11865,7
11884,4
58372,12
11564,9
58373,9
11731,7
58229,8
57933,9
58066,6
58068,9
58069,6
58070,7
11565,4
58071,8
58072,9
58073,7
58074,7
58075,8
58076,11
58077,6
58078,9
58079,8
58371,8
11566,5
58111,8
58363,9
11545,7
58375,12
11562,12
58374,9
58366,10
11575,8
11574,3
11573,7
58362,5
11572,10
58369,6
11571,9
58364,12
58365,3
11570,8
11569,10
11563,8
58367,9
11568,12
58368,12
58080,8
11883,3
58081,9
58064,6
58056,11
11888,4
58057,8
58058,8
58059,9
58060,6
58061,4
58062,12
11887,11
58088,12
58082,9
11880,9
11879,8
58090,8
58105,7
58106,9
58107,6
58108,13
58109,8
11866,2
58055,11
58053,8
58052,8
58051,7
11882,7
58083,9
11881,8
58084,6
58086,10
58087,6
58067,5
11885,7
11854,12
11886,5
11893,5
58042,6
11892,12
58044,10
11891,8
11890,8
58048,9
58049,3
11889,5
11900,10
58037,6
11851,5
58228,8
58222,8
11737,8
58223,11
11736,10
58224,5
58225,11
58226,11
58227,7
11735,9
11734,3
11739,4
58215,7
11747,9
58214,5
11754,11
58200,7
11757,5
58201,13
58202,9
11756,12
58221,5
58220,7
58204,9
58199,6
58183,8
58184,8
11783,6
11781,8
11780,8
11779,4
58185,5
58186,9
11760,8
11759,12
11740,3
11758,5
11746,13
11745,12
11744,6
11743,9
58217,7
11742,9
58218,10
11741,9
58203,11
58205,8
11899,5
11826,5
11832,3
58137,8
11831,6
11830,4
11829,7
58138,11
58139,6
11828,7
11827,4
58140,8
58136,9
58141,11
58142,10
58143,13
11825,7
11824,5
11838,4
11839,8
11840,7
11846,11
11833,6
58135,6
58206,8
58212,11
11755,6
58208,7
11748,10
11753,11
11752,4
58209,6
58210,12
58211,3
11751,5
58213,8
11835,4
11750,7
11749,6
58175,10
11792,9
58173,8
58146,12
58134,7
11837,7
11836,11
11784,7
11785,8
58182,10
57993,4
58012,13
11895,7
57997,5
57987,2
57988,10
57989,5
57990,12
57991,5
57992,11
57994,6
58036,8
57995,4
57996,6
57998,10
58010,9
57999,5
11898,8
58001,8
58002,5
58003,2
58013,10
58035,7
58181,5
58023,7
58014,8
58015,6
58016,6
11894,8
58018,8
58019,9
58020,10
58021,6
58022,10
58024,8
58034,8
58025,12
58026,5
58027,10
58028,6
58029,9
58030,5
58031,13
58032,2
58033,13
58005,7
11896,6
58007,11
11791,10
11766,8
11765,5
11764,2
11762,10
11761,4
58188,6
11778,7
11852,6
58187,6
11790,9
58008,9
58176,7
58177,8
11789,12
11788,7
11787,12
58178,7
58179,9
58180,4
11786,7
58197,5
11767,8
11768,8
58196,4
58009,7
11855,7
11853,8
11733,6
11777,6
58189,4
58190,9
58191,8
58192,12
11776,9
11775,7
58193,8
58194,12
11774,2
11773,9
11772,8
11771,5
11770,8
11769,7
56308,5
12224,7
57052,3
56062,4
56058,8
56059,3
12529,1
56060,7
56061,9
12528,9
12527,6
12526,7
12525,5
56063,9
56056,7
56064,8
56065,1
12524,8
12523,8
56051,13
56050,11
12532,5
12541,6
12549,4
56057,5
12530,5
12547,10
12570,6
12578,3
56029,8
12577,5
12576,3
12575,9
12574,8
12573,5
12572,5
12571,8
12569,9
56055,12
12568,13
56040,8
12550,8
12522,6
56042,9
56052,7
56053,11
12531,8
56054,5
12548,6
12546,8
56845,5
56861,8
56851,8
56852,6
12098,4
56854,3
56855,6
56856,8
56857,4
56859,6
56860,4
12096,9
56849,4
56863,11
56864,3
12095,3
56866,10
56867,7
56868,10
12094,4
56870,8
56871,8
56850,9
56848,7
56043,7
12538,7
12545,1
12544,5
56044,12
12543,11
12542,6
12540,7
56049,8
56045,11
12539,6
12537,5
56846,13
56046,9
12536,6
12535,11
12534,5
56048,9
12533,2
56334,8
56335,8
56336,9
12580,5
56027,2
12581,7
56097,11
56113,8
12460,9
12459,2
12458,4
12476,11
12477,8
12478,9
12486,11
56096,8
56098,7
56112,6
56099,8
56100,4
12490,9
12489,9
12488,4
56101,10
12487,10
56102,11
56107,9
12461,6
12462,2
56026,9
12472,5
56078,8
56093,7
56094,6
12491,5
56095,8
12475,7
12474,7
56108,12
12473,8
12471,7
12463,9
12470,10
12469,7
12468,8
56109,12
12467,9
56110,8
12466,9
12465,3
12464,10
12485,2
56103,8
12484,7
12551,8
12557,10
56037,5
12556,8
12555,8
56038,5
56039,6
12554,8
12553,7
12552,6
12565,11
12483,4
12566,1
12567,7
12579,9
56023,8
12585,8
56025,9
12584,6
12583,8
12582,12
12558,8
56036,5
12559,8
56035,9
12482,7
12481,6
12480,6
12479,5
56105,8
56106,10
12520,6
56067,10
12521,4
56041,10
12564,3
56030,9
12563,4
56031,4
12562,9
56032,7
12561,4
56033,6
56034,6
56847,6
56923,7
12507,7
12121,7
56738,11
56739,3
56740,7
56741,5
56742,5
56743,9
56744,5
56745,8
56746,8
56771,9
56737,1
56773,8
56817,1
56774,9
56796,6
56797,6
56798,6
56799,12
56800,8
56801,6
56747,4
12122,7
56803,10
56749,8
56767,9
12116,5
12115,5
56768,10
12114,7
12113,7
12112,1
12111,10
12120,2
56748,5
56734,6
56736,6
56727,3
56728,4
56729,10
56730,7
56731,10
56732,7
12123,4
56733,9
56802,6
12105,7
12099,1
56788,6
56780,9
56781,5
56782,9
56784,9
56792,8
56785,6
56786,7
12108,5
56787,7
56789,12
12109,6
56790,3
12107,10
56791,9
12106,8
56922,4
56924,5
56725,2
57049,10
12059,9
56779,10
56778,6
12104,6
56813,4
56804,11
56805,10
56806,6
56807,9
56808,10
56809,7
56810,8
56811,3
56812,6
12103,5
56777,5
56815,3
56816,3
56795,3
56794,8
56793,7
56783,8
56775,12
12110,11
56776,1
56766,10
56764,4
56763,8
56907,1
56873,4
56874,8
12093,6
56901,8
56902,6
56903,5
56904,10
56905,4
56906,5
12092,3
56843,9
56908,5
12091,6
56909,5
56910,8
56911,9
56912,9
56913,3
56914,9
56915,11
56872,6
56842,4
12117,10
56830,8
56822,10
56823,9
56824,8
56825,10
56826,3
12101,7
56827,2
56828,10
56829,2
56831,7
56841,7
56833,8
56834,7
56835,8
56836,6
56837,6
56838,7
12100,7
56839,4
56840,5
56916,10
56917,1
56918,7
12119,7
56892,5
56893,5
56894,2
56895,1
56896,8
56821,5
56819,12
56818,7
56772,6
56751,9
56919,8
56752,11
56753,9
56754,8
56756,4
56757,10
56758,6
56759,8
56760,6
12118,8
56891,6
56890,2
56889,4
56888,6
56920,2
56921,11
56900,7
56899,9
56898,5
56885,7
56875,6
56876,10
56877,9
56878,6
56879,6
56880,7
56881,2
56882,8
56883,8
56884,5
56886,3
56897,13
56887,3
56077,6
12508,11
12217,8
12628,11
12635,4
12633,4
12632,4
55986,5
55987,7
12631,6
55988,7
12630,5
12629,12
12627,4
56116,8
55989,7
12626,9
12625,6
12624,7
12623,3
55990,5
55991,9
55992,6
55993,11
56115,7
12456,9
55994,4
56250,11
12288,9
56244,4
12287,7
12286,8
56245,11
56246,6
12285,5
56247,8
12284,5
12278,5
12279,8
12283,2
56251,1
12282,10
56252,8
56253,3
56254,8
12281,9
56256,7
12280,7
12622,9
55995,7
12592,5
12599,10
12639,3
12638,5
12637,10
12620,9
55996,9
12619,2
55997,5
12600,9
56010,10
12598,8
12641,9
56011,13
56012,7
12597,8
12596,12
12595,2
12594,6
56013,13
56014,9
12593,10
12640,8
12642,10
12621,8
12649,8
12634,9
55985,3
56020,3
12636,8
55977,5
12652,11
12651,13
12650,9
55979,4
12648,7
55984,11
55980,10
55981,4
12647,5
55982,7
55983,8
12646,7
12645,8
12644,7
12643,5
12289,5
56248,6
